scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,weight_id,phase
stress_transition,C1,5035,2146,1875,78.125,87.37185461323392,124.84644324740624,299.5037999276986,121.6932782702306,90.88937093275487,88.4272997032641,9.11062906724512,0.42324365301664896,259.11312360123986,0,300.0,55.68399999999989,6.549444444444433,76.08519887960892,60.5347662176279,15.550432661981029,79.56181637037346,29.279444444444426,0.0,60.5347662176279,105.67388733279017,0,0,1813.7918652086785,0,0,0,30,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5036,2146,1969,82.04166666666667,91.75209692451072,67.05614037371478,230.19572299060832,64.09136328953032,88.96882494004797,79.35222672064776,11.031175059952037,0.4344802590538134,211.41298491145702,0,280.0,55.387999999999884,6.528888888888879,70.42194943687807,56.54271705498429,13.879232381893774,80.29132608103347,29.347222222222193,0.0,56.54271705498429,97.80826310677509,0,0,1479.8908943801991,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5037,2093,1934,80.58333333333333,92.40324892498806,49.848735589643454,213.09027964924633,47.01425659077463,86.91588785046729,78.43843843843844,13.084112149532709,0.44534189624844506,194.96983386038815,0,280.0,54.74999999999988,6.418333333333323,70.24768429078367,56.40832982003865,13.839354470745004,80.29920187339086,29.21166666666666,0.0,56.40832982003865,97.56622818164395,0,0,1364.7888370227167,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5038,2064,1962,81.75,95.05813953488372,41.60344009547732,191.8169719864351,38.768347242859214,85.56701030927836,75.83532219570405,14.432989690721648,0.4508183911413039,197.5893586441742,0,280.0,53.90799999999987,6.323611111111102,70.38753086478282,56.535240067749655,13.852290797033167,80.31996487610292,29.261666666666642,0.0,56.535240067749655,97.76045953442059,0,0,1383.1255105092198,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5039,2035,1928,80.33333333333333,94.74201474201475,45.94120224352509,196.4950929864463,42.8094811330956,91.53005464480874,85.56021569802277,8.469945355191257,0.4566267877658521,214.8697050020143,0,280.0,52.92599999999989,6.219166666666655,70.3600989660106,56.470851790391656,13.889247175618948,80.25976742538619,29.350555555555562,0.0,56.470851790391656,97.72235967501473,0,0,1504.0879350141004,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5040,2139,1911,79.625,89.34081346423562,98.10269895859577,265.6077059395992,95.04990145192811,93.21663019693655,85.61236623067776,6.783369803063458,0.42995083945684953,235.20051856395094,0,290.0,55.955999999999875,6.559583333333325,73.40477691374784,58.53621791461078,14.868558999137068,79.74442587488832,29.261793596183555,0.0,58.53621791461078,101.95107904687202,0,0,1646.4036299476566,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5041,2183,1958,81.58333333333333,89.69308291342189,80.58616554995211,266.7656032756662,77.44538925050746,95.4233409610984,85.9106529209622,4.576659038901601,0.41663253015087626,234.94226287471653,0,300.0,56.55399999999987,6.656111111111099,75.7172048039584,60.497062855272766,15.220141948685615,79.8987007139361,29.38529544862748,0.0,60.497062855272766,105.16278444994222,0,0,1644.5958401230157,0,0,0,30,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5042,2040,1890,78.75,92.64705882352942,81.3878241910377,258.6439341435046,78.50347666217151,89.43488943488943,78.19963257807716,10.565110565110565,0.4596599514331338,227.80803614747975,0,270.0,52.37399999999989,6.187083333333323,68.33138447770054,54.50299181215183,13.828392665548702,79.76275064343018,29.229444444444415,0.0,54.50299181215183,94.90470066347297,0,0,1594.656253032358,0,0,0,27,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5043,2040,1914,79.75,93.82352941176471,46.98407672040804,222.35313458834838,43.99164145241621,92.32558139534883,81.36645962732919,7.674418604651163,0.4606359109954149,208.61565716975187,0,270.0,53.20999999999989,6.245138888888879,67.83950085831093,54.419028614577044,13.420472243733874,80.21731870969425,29.32944444444443,0.0,54.419028614577044,94.22152896987627,0,0,1460.309600188263,0,0,0,27,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5044,2067,1856,77.33333333333333,89.79196903725204,82.24997003101063,260.9774257354205,79.2714990285305,87.5,81.70365926814637,12.5,0.4492196431495102,246.53054363185808,0,280.0,54.05799999999988,6.337777777777768,70.89329985264689,56.40751542669516,14.48578442595171,79.5667792921747,29.43869700934757,0.0,56.40751542669516,98.46291646200956,0,0,1725.7138054230065,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5045,2028,1930,80.41666666666667,95.16765285996055,40.06579853319759,183.79553445933368,37.29864859001611,87.3170731707317,75.58714462299135,12.682926829268293,0.4617230195338275,191.63681689276365,0,270.0,52.56999999999988,6.185694444444436,68.49159815495095,54.56612789194206,13.925470263008885,79.66835255982083,29.297222222222224,0.0,54.56612789194206,95.12721965965409,0,0,1341.4577182493454,0,0,0,27,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5046,2134,1870,77.91666666666667,87.62886597938144,120.54407866415559,290.4627385711215,117.41234413193284,89.47368421052632,85.93659942363112,10.526315789473683,0.4257952617717793,260.2192708147088,0,300.0,55.55199999999988,6.5252777777777675,75.99918806702324,60.61786086142077,15.38132720560247,79.76119535377435,29.208333333333357,0.0,60.61786086142077,105.55442787086562,0,0,1821.5348957029616,0,0,0,30,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5047,2119,1926,80.25,90.89193015573383,81.93805968622398,249.24420785287464,78.82377677896532,91.58878504672897,86.989946777055,8.411214953271028,0.4343141630957902,229.3682605317638,0,290.0,55.183999999999884,6.4809722222222135,73.20566179972178,58.59137025370305,14.614291546018727,80.03666494266393,29.3059332781811,0.0,58.59137025370305,101.67453027739137,0,0,1605.5778237223462,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5048,2046,1957,81.54166666666667,95.65004887585533,35.18136931908949,217.53604069256465,32.10108766021747,94.14758269720102,80.58076225045372,5.852417302798982,0.4532735145328523,213.2490347752614,0,280.0,53.41199999999987,6.266666666666658,70.95014867544242,56.54071165084624,14.40943702459618,79.69075852044882,29.27457016307399,0.0,56.54071165084624,98.54187316033669,0,0,1492.7432434268296,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5049,2093,1926,80.25,92.02102245580507,63.4779063783621,216.50262073945584,60.40121502167826,90.9090909090909,83.61814967589865,9.090909090909092,0.44448041491060775,213.99987699891375,0,280.0,54.877999999999886,6.427222222222211,70.68187088505367,56.4815473054249,14.200323579628776,79.90952502838806,29.261666666666645,0.0,56.4815473054249,98.16926511813013,0,0,1497.9991389923962,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5050,2119,1912,79.66666666666667,90.23124115148656,92.01586113564137,247.19773493076488,89.07122783414582,91.82242990654206,81.60851567120048,8.177570093457943,0.4341984390986449,235.64707610610185,0,290.0,55.15199999999989,6.47874999999999,73.26398669428293,58.49148863986106,14.772498054421863,79.83661725089466,29.29388888888892,0.0,58.49148863986106,101.75553707539298,0,0,1649.5295327427132,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5051,2115,1849,77.04166666666667,87.42316784869976,121.79671260137226,296.1899344394318,118.71688827311223,91.74311926605505,86.65872543180464,8.256880733944955,0.43050522102669614,268.3374203280501,0,300.0,55.26599999999986,6.481666666666659,75.52536860254514,60.52806511404381,14.997303488501343,80.14269408279866,29.382777777777765,0.0,60.52806511404381,104.8963452813127,0,0,1878.3619422963507,0,0,0,30,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5052,1993,1843,76.79166666666667,92.47365780230807,74.7304795145038,265.89637615656505,71.96396980166637,88.33746898263027,75.9748427672956,11.662531017369728,0.47429331468858227,236.783626678329,0,260.0,51.653999999999876,6.078333333333326,65.65616939695454,52.43167892036718,13.224490476587363,79.857962171639,29.318993155750867,0.0,52.43167892036718,91.18912416243687,0,0,1657.4853867483034,0,0,0,26,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5053,1991,1845,76.875,92.66700150678051,68.41036328984404,238.17102309333967,65.61271927156929,87.75,77.56128221244501,12.25,0.46984129291310944,221.21620839148824,0,270.0,51.94799999999988,6.096249999999992,68.09998837179282,54.43225531847223,13.6677330533206,79.92990398368146,29.31166666666668,0.0,54.43225531847223,94.58331718304561,0,0,1548.513458740418,0,0,0,27,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5054,2108,1829,76.20833333333333,86.76470588235294,130.35766438161838,315.42030650698484,127.32351008788109,91.13924050632912,82.7203736135435,8.860759493670885,0.43706932399216497,276.65493222513305,0,290.0,54.613999999999876,6.427638888888878,72.91706070794882,58.43203295924271,14.48502774870612,80.13492643824154,29.347222222222218,0.0,58.43203295924271,101.2736954277067,0,0,1936.5845255759316,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5055,2104,1900,79.16666666666667,90.30418250950571,98.68212742550773,250.77268161445244,95.63136318440688,91.68704156479217,83.83480825958702,8.312958435207824,0.43686630831310497,243.43346626624648,0,290.0,55.077999999999875,6.4548611111111,73.41938061019513,58.61319316571739,14.80618744447774,79.8334073082309,29.27944444444444,0.0,58.61319316571739,101.97136195860435,0,0,1704.0342638637253,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5056,2129,1903,79.29166666666667,89.38468764678252,100.32360992308391,264.7194333840702,97.35210700067219,92.92237442922374,81.3719692489651,7.077625570776255,0.4319990559902901,239.31044074997453,0,290.0,55.47599999999988,6.513749999999989,73.37247578089382,58.44936025597792,14.923115524915893,79.66115308759709,29.32422391940655,0.0,58.44936025597792,101.90621636235258,0,0,1675.1730852498217,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C2,5007,2095,1739,72.45833333333333,83.00715990453462,136.0910629420972,517.0432276085583,133.61969763154622,79.18660287081339,67.68038163387,20.813397129186605,0.4232950879584739,303.5150566574537,0,5110.0,55.967999999999876,6.505416666666658,81.15927566892915,64.87672660950648,16.28254905942268,79.93753773032223,19.247222222222213,8.587204834109311,56.28952177539717,112.72121620684605,3.0,6,2124.605396602176,301,37.2093023255814,102,511,nan,nan,0.0,0,reference,reference
stress_transition,C2,5008,2120,1902,79.25,89.71698113207547,69.9179752861768,364.8464317749702,67.30436888745471,84.36123348017621,69.9279711884754,15.638766519823788,0.42362096059313936,218.43398140726285,0,3820.0,55.65599999999987,6.514999999999989,78.49503586105776,62.5559837268041,15.939052134253652,79.69419090085263,19.23160152186663,6.328099970182212,56.22788375662189,109.02088314035801,3.0,6,1529.0378698508398,246,15.447154471544716,75,382,nan,nan,0.0,0,reference,reference
stress_transition,C2,5009,2102,1777,74.04166666666667,84.53853472882969,138.5599435748839,524.3245604066241,135.86340121266224,86.29213483146067,72.48038624019311,13.707865168539326,0.4233813395071759,317.01155518423855,0,3040.0,55.27199999999989,6.465833333333322,80.41580488838332,64.37905702240802,16.036747865975315,80.05771640508453,19.194983678111708,4.5825740019390775,59.79648302046894,111.68861790053244,3.0,6,2219.0808862896706,153,30.718954248366014,54,304,nan,nan,0.0,0,reference,reference
stress_transition,C2,5010,2111,1868,77.83333333333333,88.48886783514922,84.9484463303143,372.2729587833527,82.51303753258807,79.71360381861575,64.42080378250591,20.286396181384248,0.42491136013602954,218.70622311601343,0,4150.0,55.67199999999986,6.504861111111102,78.7446744914411,62.81398558787232,15.930688903568797,79.76918565419896,19.339941852819656,6.516502605224813,56.297482982647495,109.36760346033485,3.0,6,1530.943561812094,238,23.10924369747899,74,415,nan,nan,0.0,0,reference,reference
stress_transition,C2,5011,2003,1878,78.25,93.75936095856216,60.14689780899431,412.76453250942956,57.54708444319904,83.63171355498721,67.3076923076923,16.36828644501279,0.4579236477964378,239.29810389962924,0,3780.0,52.181999999999896,6.127499999999989,72.90648151059536,58.45867650689649,14.44780500369886,80.18309935640058,19.330690455523165,5.700139366191428,52.75853714070506,101.2590020980491,3.0,6,1675.0867272974044,216,25.925925925925924,84,378,nan,nan,0.0,0,reference,reference
stress_transition,C2,5012,2116,1804,75.16666666666667,85.25519848771268,109.8268024419689,459.66453730169803,107.356193648941,80.04694835680752,65.9171597633136,19.953051643192488,0.42642432581888096,264.3256986099483,0,5620.0,56.09999999999986,6.540833333333323,77.48213978728401,61.91470036639197,15.567439420892045,79.90835118437592,19.300555555555583,9.140736421367944,52.773963945024036,107.61408303789449,3.0,6,1850.2798902696381,352,28.97727272727273,100,562,nan,nan,0.0,0,reference,reference
stress_transition,C2,5013,1990,1858,77.41666666666667,93.36683417085428,54.3215532584688,378.6956116218344,51.85818228997211,81.90709046454768,64.64263124604682,18.09290953545232,0.4593040619695696,210.20137634674856,0,3680.0,52.59599999999989,6.139999999999988,73.5107527673369,58.54020496390547,14.970547803431431,79.63488708813317,19.314999999999987,5.7923468188749165,52.74785814503054,102.09826773241237,3.0,6,1471.40963442724,212,21.22641509433962,81,368,nan,nan,0.0,0,reference,reference
stress_transition,C2,5014,2050,1760,73.33333333333333,85.85365853658537,113.14296204567052,515.6368313090564,110.83125901537159,80.19801980198021,62.3329283110571,19.801980198019802,0.44899177331374496,299.9963194265556,0,5690.0,54.845999999999854,6.371249999999991,72.70814624987257,57.83663304007807,14.871513209794486,79.54629023454086,19.268333333333285,8.608306295889639,49.22832674418844,100.98353645815632,3.0,6,2099.974235985889,295,29.830508474576273,130,569,nan,nan,0.0,0,reference,reference
stress_transition,C2,5015,2093,1825,76.04166666666667,87.1954132823698,105.05197721938859,472.1658041454054,102.60209283029141,80.73170731707317,64.11170528817587,19.26829268292683,0.4279488229740685,261.73763418897073,0,4260.0,54.9419999999999,6.431666666666654,79.01379322106949,63.22481173319275,15.788981487876734,80.01743639404656,19.251954493122362,7.014909602005299,56.209902131187455,109.74137947370761,3.0,6,1832.1634393227953,233,20.171673819742487,89,426,nan,nan,0.0,0,reference,reference
stress_transition,C2,5016,2106,1809,75.375,85.8974358974359,110.31121814107811,506.56675570502216,107.87689834260154,82.72727272727273,64.28571428571428,17.272727272727273,0.4333812003310503,285.15726666803886,0,4630.0,55.42199999999987,6.48124999999999,74.97587503315064,59.92559834827384,15.0502766848768,79.92650745560181,19.23321529260328,7.166409696275719,52.75918865199812,104.13315976826479,3.0,6,1996.1008666762723,256,27.734375,102,463,nan,nan,0.0,0,reference,reference
stress_transition,C2,5017,2160,1808,75.33333333333333,83.7037037037037,126.2602275466707,496.0534621605536,123.71593764839552,84.81561822125813,69.6291936433196,15.184381778741866,0.416203628604522,293.341748987143,0,4310.0,56.67399999999989,6.635694444444433,78.23337118332094,62.75478338528468,15.478587798036239,80.21485260840167,19.311592142910637,6.498380399000219,56.25640298628446,108.65745997683463,3.0,6,2053.3922429100007,232,42.672413793103445,94,431,nan,nan,0.0,0,reference,reference
stress_transition,C2,5018,2148,1820,75.83333333333333,84.72998137802608,119.60008547508302,464.74684750012017,116.81532170801029,86.36363636363636,74.62427745664739,13.636363636363635,0.4118992704506733,282.8737357792445,0,3700.0,56.43599999999991,6.604166666666654,81.60276769286062,65.45973136456844,16.14303632829219,80.21753822241433,19.333445419228017,5.7045309973113625,59.755200367257075,113.33717735119528,3.0,6,1980.1161504547113,224,33.92857142857143,77,370,nan,nan,0.0,0,reference,reference
stress_transition,C2,5019,2111,1863,77.625,88.25201326385599,112.73718480360941,436.49162233122064,110.03822632312954,84.66981132075472,73.62181387077653,15.330188679245282,0.428960614110403,255.4792641522698,0,3570.0,55.50799999999988,6.493472222222212,76.70385048835689,61.66128143948917,15.042569048867728,80.38876933414043,19.214999999999947,5.433664024047432,56.22761741544174,106.53312567827346,3.0,6,1788.3548490658882,205,19.024390243902438,85,357,nan,nan,0.0,0,reference,reference
