scenario,scenario_value,strategy,seed,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,idle_ratio,charging_wait,low_soc_stops,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,pad_utilization,mean_queue,max_queue,total_charging_time_h,mandatory_charging_energy,opportunity_charging_energy,detour_distance_m,charging_sessions,replication,agv_number,workload,design_mode,candidate_value
design_pad,2,C4,1007,1081,1079,44.958333333333336,99.81498612395929,0.45009472783474413,4.7371715870041955,0.3743292474586482,0.5125494154370003,0,14.297999999999849,2.3441666666666694,23.20164072718609,20.120021586541164,3.081619140644968,86.71809818590073,51.69689391413163,16.11225050499032,1.0,2,7.733880242395359,0.0,20.120021586541164,6630.0,630,0,3,45,pad,2
design_pad,2,C4,1008,1099,1098,45.75,99.90900818926298,0.4577369135057973,6.036638157019964,0.36262642899025416,0.5720523253649493,0,14.48599999999985,2.3797222222222247,24.364178788501853,21.02686773322598,3.337311055275877,86.30238644919629,54.974804693860776,16.919568603126255,1.0,2,8.121392929500608,0.0,21.02686773322598,6490.0,621,1,3,45,pad,2
design_pad,2,C4,1009,1086,1084,45.166666666666664,99.8158379373849,0.5219652194011072,5.688832404916199,0.3710637950770299,0.8761179520925464,0,14.309999999999853,2.351250000000002,25.55960948152078,21.96909873230099,3.5905107492198427,85.952403725825,51.14428603364939,17.74972880661164,1.0,2,8.519869827173592,0.0,21.96909873230099,6390.0,607,2,3,45,pad,2
design_pad,2,C4,1010,1110,1108,46.166666666666664,99.81981981981983,0.3853721596875029,4.4904149797495245,0.35804933941031586,0.809822564257389,0,14.631999999999843,2.4036111111111134,23.856115539468433,20.6167780101675,3.239337529300962,86.42135378686588,52.80699071106939,16.566746902408617,1.0,2,7.952038513156142,0.0,20.6167780101675,6560.0,627,3,3,45,pad,2
design_pad,2,C4,1011,1062,1061,44.208333333333336,99.90583804143127,0.2889089441772484,4.0130367562183284,0.38464206805637485,0.9205487937369691,0,14.167999999999846,2.3113888888888923,24.157635117722336,20.739181279180226,3.4184538385421614,85.84938541424408,56.33522626184191,16.776135498418274,1.0,2,8.052545039240774,0.0,20.739181279180226,7120.0,677,4,3,45,pad,2
design_pad,2,C4,1012,1076,1076,44.833333333333336,100.0,0.5588228459753002,4.802056890293413,0.37560382475230464,1.0405224918202023,0,14.105999999999868,2.3245833333333352,23.341582565301465,20.319674239397234,3.021908325904259,87.05354138927811,57.1103148088325,16.20943233701489,1.0,2,7.780527521767152,0.0,20.319674239397234,5970.0,570,5,3,45,pad,2
design_pad,2,C4,1013,1132,1129,47.041666666666664,99.73498233215548,0.5129703948927535,5.484045443508239,0.34510086150940733,0.9547500533979669,0,14.895999999999823,2.449444444444448,24.09678646629094,20.927663143845542,3.169123322445454,86.84835703350447,52.326606369449905,16.733879490479804,1.0,2,8.032262155430308,0.0,20.927663143845542,6560.0,622,6,3,45,pad,2
design_pad,2,C4,1014,1135,1132,47.166666666666664,99.73568281938327,0.6429524652478114,6.078391410447876,0.34371292850001095,0.877302113311056,0,14.81999999999984,2.447916666666668,23.082254462574376,20.079296662471172,3.002957800103222,86.99018848019284,63.02294227090622,16.029343376787747,1.0,2,7.694084820858122,0.0,20.079296662471172,6000.0,568,7,3,45,pad,2
design_pad,2,C4,1015,1120,1120,46.666666666666664,100.0,0.5584718460389057,6.092147873137825,0.3491817463650271,0.7670314710935533,0,14.703999999999837,2.421111111111114,23.853631181624053,20.630495822824063,3.223135358800006,86.48786285719478,60.48796874636323,16.565021653905582,1.0,2,7.951210393874678,0.0,20.630495822824063,6320.0,592,8,3,45,pad,2
design_pad,2,C4,1016,1095,1095,45.625,100.0,0.3792632780927942,3.9006756334554664,0.3647326985715064,1.0800792726852015,0,14.495999999999842,2.375416666666669,24.63237130853547,21.248530226475584,3.383841082059904,86.26262555206232,54.45911565633666,17.105813408705167,1.0,2,8.21079043617848,0.0,21.248530226475584,6780.0,650,9,3,45,pad,2
