scenario,scenario_value,strategy,seed,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,idle_ratio,charging_wait,low_soc_stops,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,pad_utilization,mean_queue,max_queue,total_charging_time_h,mandatory_charging_energy,opportunity_charging_energy,detour_distance_m,charging_sessions,replication
A_agv,3,C2,1030,1774,1500,62.5,84.55467869222097,97.64335095278396,262.14591054032644,0.009756447404783588,0.9418730694779648,0,21.36799999999967,3.701388888888915,28.00174576939655,23.851915760107406,4.149830009289143,85.18010254266166,14.972662823203034,19.445656784303157,1.0,2,9.333915256465517,22.484902329371742,1.3670134307356632,400.0,36,23
A_agv,3,C3,1030,1774,1500,62.5,84.55467869222097,97.64335095278396,262.14591054032644,0.009756447404783588,0.9418730694779648,0,21.36799999999967,3.701388888888915,28.00174576939655,23.851915760107406,4.149830009289143,85.18010254266166,14.972662823203034,19.445656784303157,1.0,2,9.333915256465517,22.484902329371742,1.3670134307356632,400.0,36,23
A_agv,3,C4,1030,1774,1521,63.375,85.73844419391207,96.165877788661,254.00960259526036,0.0077744792199321055,0.9411626001244496,0,21.353999999999672,3.700416666666693,25.24276485511005,22.217360204551852,3.0254046505582024,88.01476514984155,19.822222222221708,17.529697816048646,1.0,2,8.41425495170335,21.038679032226927,1.1786811723249235,330.0,29,23
A_agv,3,C1,1031,1737,1530,63.75,88.08290155440415,84.97190092277152,215.72855901451342,0.0019016010967689099,5.960780620457899,0,20.85599999999969,3.6195833333333556,23.482956641307858,21.060515613876362,2.4224410274314963,89.68425882467336,19.685195695739743,16.30760877868601,1.0,2,7.827652213769286,21.060515613876362,0.0,60.0,6,24
A_agv,3,C2,1031,1737,1494,62.25,86.01036269430051,103.96903835530429,280.5543654045536,0.0018894728478375722,3.5011976091136696,0,20.88199999999969,3.6213888888889114,32.52231217474787,22.721987836098588,9.800324338649276,69.8658438367159,14.989512995041185,22.58493901024157,1.0,2,10.840770724915952,22.489340808009295,0.23264702808929558,190.0,17,24
A_agv,3,C3,1031,1737,1494,62.25,86.01036269430051,103.96903835530429,280.5543654045536,0.0018894728478375722,3.5011976091136696,0,20.88199999999969,3.6213888888889114,32.52231217474787,22.721987836098588,9.800324338649276,69.8658438367159,14.989512995041185,22.58493901024157,1.0,2,10.840770724915952,22.489340808009295,0.23264702808929558,190.0,17,24
A_agv,3,C4,1031,1737,1519,63.291666666666664,87.4496257915947,84.92892212529061,252.76810059316534,0.0018894728478375722,0.5791456660791978,0,20.88199999999969,3.6213888888889114,25.681792920533052,21.28548783609859,4.396305084434463,82.88162708095221,19.77784632837451,17.834578417036838,1.0,2,8.560597640177683,21.052840808009293,0.23264702808929558,190.0,17,24
A_agv,3,C1,1032,1859,1517,63.208333333333336,81.60301237224314,132.647214840711,284.1829101953711,0.011586879088448576,0.0,0,22.319999999999638,3.873750000000035,23.63245300289768,21.04511687415306,2.5873361287446213,89.05176653296475,19.817935185679048,16.41142569645672,0.0,1,7.8774843342992265,21.04511687415306,0.0,60.0,6,25
A_agv,3,C2,1032,1859,1544,64.33333333333333,83.05540613232921,123.76897783762917,324.6305678810592,0.011507440369586846,0.850673412451036,0,22.393999999999632,3.878888888888924,28.084799954892553,24.250755763041965,3.834044191850584,86.34833006463101,14.97011292378099,19.503333302008713,1.0,2,9.361599984964183,22.48910375965971,1.7616520033822574,430.0,39,25
A_agv,3,C3,1032,1859,1544,64.33333333333333,83.05540613232921,123.76897783762917,324.6305678810592,0.011507440369586846,0.850673412451036,0,22.393999999999632,3.878888888888924,28.084799954892553,24.250755763041965,3.834044191850584,86.34833006463101,14.97011292378099,19.503333302008713,1.0,2,9.361599984964183,22.48910375965971,1.7616520033822574,430.0,39,25
A_agv,3,C4,1032,1859,1520,63.333333333333336,81.76438945669715,123.07124739228279,291.8751564700649,0.011507440369586846,0.850673412451036,0,22.393999999999632,3.878888888888924,25.7512970383913,22.81425576304197,2.937041275349335,88.59458896004094,19.758446257114315,17.882845165549515,1.0,2,8.583765679463767,21.05260375965971,1.7616520033822574,430.0,39,25
A_agv,3,C1,1033,1761,1471,61.291666666666664,83.5320840431573,113.7792219403246,291.7653767804649,0.000585401321635326,33.11041926965624,0,21.14399999999968,3.6695833333333585,28.50055418037146,21.05038726134563,7.450166919025827,73.85957174068982,19.81381404548105,19.792051514146845,1.0,2,9.500184726790486,21.05038726134563,0.0,60.0,6,26
A_agv,3,C2,1033,1761,1503,62.625,85.34923339011925,100.74235504917111,271.2929729822312,0.000585401321635326,19.378279125585372,0,21.149999999999675,3.670000000000025,25.752024790559798,22.54963726134563,3.202387529214166,87.564521410417,15.033888888888383,17.88335054899986,1.0,2,8.584008263519932,22.472013710411204,0.07762355093442702,90.0,9,26
A_agv,3,C3,1033,1761,1503,62.625,85.34923339011925,100.74235504917111,271.2929729822312,0.000585401321635326,19.378279125585372,0,21.149999999999675,3.670000000000025,25.752024790559798,22.54963726134563,3.202387529214166,87.564521410417,15.033888888888383,17.88335054899986,1.0,2,8.584008263519932,22.472013710411204,0.07762355093442702,90.0,9,26
A_agv,3,C4,1033,1761,1509,62.875,85.68994889267462,104.6916168940166,252.48842356466022,0.000585401321635326,20.18283665578216,0,21.14999999999968,3.670000000000025,24.007899505363216,21.127220594678967,2.88067891068425,88.00112058932635,19.718598264042498,16.672152434280008,1.0,2,8.002633168454405,21.04959704374454,0.07762355093442702,90.0,9,26
A_agv,3,C1,1034,1776,1531,63.791666666666664,86.20495495495496,122.81866939103784,254.99829043523496,0.0035333519260846934,0.0,0,21.32399999999967,3.7008333333333594,23.670717577976156,21.04216999924758,2.6285475787285746,88.89536166333104,19.822222222221697,16.437998318038993,0.0,1,7.890239192658718,21.04216999924758,0.0,60.0,6,27
A_agv,3,C2,1034,1776,1508,62.833333333333336,84.90990990990991,125.21164985557608,371.7995975927663,0.0035333519260846934,1.21920883351562,0,21.34399999999967,3.7022222222222485,31.269051092994257,22.964808888136474,8.304242204857784,73.44261525506181,14.984930070855599,21.714618814579346,1.0,2,10.423017030998086,22.482697210300373,0.4821116778360998,160.0,16,27
A_agv,3,C3,1034,1776,1508,62.833333333333336,84.90990990990991,125.21164985557608,371.7995975927663,0.0035333519260846934,1.21920883351562,0,21.34399999999967,3.7022222222222485,31.269051092994257,22.964808888136474,8.304242204857784,73.44261525506181,14.984930070855599,21.714618814579346,1.0,2,10.423017030998086,22.482697210300373,0.4821116778360998,160.0,16,27
A_agv,3,C4,1034,1776,1490,62.083333333333336,83.8963963963964,144.56102541460172,294.9347059994453,0.0035333519260846934,1.21920883351562,0,21.34399999999967,3.7022222222222485,29.325167949189375,21.54239222146981,7.7827757277195655,73.4604223198159,19.737370883532467,20.364699964714845,1.0,2,9.775055983063124,21.06028054363371,0.4821116778360998,160.0,16,27
A_agv,3,C1,1035,1783,1528,63.666666666666664,85.69826135726304,113.74366523364526,244.72846400531563,0.006217828806249063,0.0,0,21.40799999999967,3.7154166666666937,23.467625963104194,21.04486905696649,2.422756906137702,89.67617384925616,19.822222222221697,16.296962474377914,0.0,1,7.822541987701398,21.04486905696649,0.0,60.0,6,28
