one_minus_soc,E_next,T_idle,eta_WPT,D,score,strategy,scenario,scenario_value,replication
0.017430146033051635,0.2816666666666666,0.03205435318246196,0.9166666666666667,0.0,0.17212053012061812,C4,C_workload,75,1018
0.007928835406714482,0.2816666666666666,0.03440028619432875,0.6078872769718193,0.0,0.13874408791501225,C4,A_agv,5,1055
0.5691909463183603,0.2816666666666666,0.03549122735709615,0.6078872769718193,0.0,0.3072863623629211,C4,D_power,1,1054
0.003755555555555586,0.2816666666666666,0.01636514229237946,0.4645656161414041,0.0,0.12045466629133067,C4,B_pad,2,1016
0.5610516236806776,0.2816666666666666,0.05452542063852484,0.6078872769718193,0.0,0.3076996945638306,C4,D_power,1,1015
0.007017977893518286,0.2816666666666666,0.004884386585282401,0.9166666666666667,0.0,0.16492138468918116,C4,D_power,3,1017
0.10178735825790808,0.2816666666666666,0.11254643305852066,0.8266216441554113,0.0,0.2004970035183583,C4,A_agv,10,1033
0.5026603041294799,0.2816666666666666,0.02029428400689034,0.8266216441554113,0.0,0.3069210649220853,C4,C_workload,105,1010
0.003755555555555586,0.2816666666666666,0.061782446999281496,1.0,0.0,0.18081070038322555,C4,B_pad,1,1030
0.003755555555555586,0.2816666666666666,0.04435129451496323,0.8266216441554113,0.0,0.16085819192611894,C4,A_agv,10,1027
0.007511111111111172,0.2816666666666666,0.022626242518332826,0.9166666666666667,0.0,0.16773060304441662,C4,D_power,5,1041
0.02556899747628938,0.2816666666666666,0.024730373635114423,0.9166666666666667,0.0,0.1734635886214873,C4,C_workload,75,1052
0.003755555555555586,0.2816666666666666,0.037367765245816274,0.9350508587627149,0.0,0.17065358399647726,C4,B_pad,3,1019
0.03451453063178297,0.2816666666666666,0.07452813989975816,0.12370768717692188,0.0,0.10432101555885746,C4,A_agv,7,1051
0.003755555555555586,0.2816666666666666,0.02497032754590489,1.0,0.0,0.17528888246521906,C4,B_pad,3,1052
0.04989722771354543,0.2816666666666666,0.008057928242329176,0.8266216441554113,0.0,0.1692566886326208,C4,D_power,3,1013
0.31275142871137174,0.2816666666666666,0.10712249220258097,0.8266216441554113,0.0,0.2629726335260064,C4,B_pad,2,1020
0.5134435024223304,0.2816666666666666,0.10596323166704678,0.9166666666666667,0.0,0.33201086881008945,C4,D_power,1,1039
0.3750529544473247,0.2816666666666666,0.0629925710049454,0.12370768717692188,0.0,0.20475220736929808,C4,C_workload,75,1036
0.003755555555555586,0.2816666666666666,0.07261767415131747,0.9350508587627149,0.0,0.17594107033230244,C4,B_pad,2,1053
0.003755555555555586,0.2816666666666666,0.12386387347303753,0.9166666666666667,0.0,0.18178958102095563,C4,A_agv,7,1008
0.003755555555555586,0.2816666666666666,0.02153725066833431,1.0,0.0,0.1747739209335835,C4,B_pad,5,1021
0.003755555555555586,0.2816666666666666,0.12222754158831069,0.6078872769718193,0.0,0.15066619226876188,C4,B_pad,3,1053
0.45032959174251336,0.2816666666666666,0.05559672305339412,0.9166666666666667,0.0,0.30552171931409644,C4,A_agv,5,1007
0.003755555555555586,0.2816666666666666,0.023671440145782173,0.9166666666666667,0.0,0.16676071602186732,C4,D_power,5,1028
0.0262888888888891,0.2816666666666666,0.02565001349251462,0.9166666666666667,0.0,0.17381750202387725,C4,C_workload,75,1007
0.011266666666666758,0.2816666666666666,0.01233795374828282,0.9166666666666667,0.0,0.16731402639557577,C4,D_power,5,1051
0.003755555555555586,0.2816666666666666,0.13512248096290527,0.9166666666666667,0.0,0.1834783721444358,C4,A_agv,10,1042
0.34600522579555815,0.2816666666666666,0.04175955152755917,0.9166666666666667,0.0,0.27214883380113464,C4,D_power,1,1018
0.007511111111111172,0.2816666666666666,0.010178159319515948,0.9166666666666667,0.0,0.1658633905645941,C4,A_agv,5,1029
0.006433902591016061,0.2816666666666666,0.024499611846077744,0.9166666666666667,0.0,0.1676884458875498,C4,base,base,1033
0.003755555555555586,0.2816666666666666,0.05599627242451889,0.9166666666666667,0.0,0.17160944086367785,C4,B_pad,3,1056
0.1583018141750651,0.2816666666666666,0.055217675093246425,1.0,0.0,0.22618986218317316,C4,A_agv,7,1046
0.003755555555555586,0.2816666666666666,0.01463089249293666,0.9166666666666667,0.0,0.1654046338739405,C4,B_pad,1,1023
0.007032206186023811,0.2816666666666666,0.03741388570074479,1.0,0.0,0.17813841137758551,C4,B_pad,5,1015
0.25616550292189527,0.2816666666666666,0.0007398510191296421,1.0,0.0,0.24737729519610466,C4,B_pad,3,1033
0.003755555555555586,0.2816666666666666,0.028130901127753734,0.9350508587627149,0.0,0.16926805437876788,C4,A_agv,7,1025
0.15086326206394882,0.2816666666666666,0.04785156555871872,0.8266216441554113,0.0,0.20551554453520027,C4,A_agv,10,1039
0.007511111111111172,0.2816666666666666,0.03250682327278709,0.9166666666666667,0.0,0.16921269015758475,C4,base,base,1011
0.5396010190558155,0.2816666666666666,0.033359701431788076,0.9350508587627149,0.0,0.330806013474451,C4,D_power,1,1035
0.003755555555555586,0.2816666666666666,0.08088782224350831,1.0,0.0,0.18367650666985957,C4,A_agv,10,1044
0.003755555555555586,0.2816666666666666,0.06377987639218595,0.7474570618642656,0.0,0.1558560209785878,C4,A_agv,10,1033
0.013397754045364696,0.2816666666666666,0.06673994370030414,0.8266216441554113,0.0,0.1671091488508628,C4,C_workload,75,1054
0.2725929342777689,0.2816666666666666,0.0462485068997138,0.4645656161414041,0.0,0.2055883845990948,C4,D_power,3,1037
0.003755555555555586,0.2816666666666666,0.009405339328416933,0.7474570618642656,0.0,0.14769984041902245,C4,B_pad,2,1053
0.007511111111111172,0.2816666666666666,0.01568882682796458,0.9166666666666667,0.0,0.16668999069086138,C4,B_pad,2,1034
0.003755555555555586,0.2816666666666666,0.03888834377079345,0.9166666666666667,0.0,0.16904325156561903,C4,D_power,3,1015
0.303976717532215,0.2816666666666666,0.05748411035503232,0.9166666666666667,0.0,0.26189896514625266,C4,B_pad,1,1054
0.003755555555555586,0.2816666666666666,0.009694043507972512,0.9166666666666667,0.0,0.1646641065261959,C4,base,base,1034
0.3836610242575689,0.2816666666666666,0.022112715009672507,0.9166666666666667,0.0,0.28049854786205486,C4,A_agv,7,1019
0.003755555555555586,0.2816666666666666,0.012250532714101104,0.9166666666666667,0.0,0.16504757990711516,C4,B_pad,5,1028
0.003755555555555586,0.2816666666666666,0.11285918742657386,1.0,0.0,0.1884722114473194,C4,C_workload,45,1051
0.003755555555555586,0.2816666666666666,0.07204059962182428,0.8266216441554113,0.0,0.16501158769214813,C4,D_power,3,1025
0.37435431554225246,0.2816666666666666,0.040190302905492796,0.12370768717692188,0.0,0.20112227548285852,C4,D_power,1,1036
0.007511111111111172,0.2816666666666666,0.02282128822495805,1.0,0.0,0.17609319323374373,C4,A_agv,5,1022
0.17168803093369953,0.2816666666666666,0.02211629776333161,0.9166666666666667,0.0,0.21690718727794292,C4,C_workload,105,1043
0.003755555555555586,0.2816666666666666,0.08803391381016505,0.8266216441554113,0.0,0.16741058482039922,C4,C_workload,45,1031
0.685755490364925,0.2816666666666666,0.01522368430387966,0.9350508587627149,0.0,0.3719319522979976,C4,D_power,1,1011
0.003755555555555586,0.2816666666666666,0.030341670380726604,0.9166666666666667,0.0,0.167761250557109,C4,B_pad,2,1034
