scenario,strategy,replication,time_s,candidate_count,available_pads,c3_agv,c4_agv,c4_preview_task_id,different
v3_primary_challenge,C4,1030,66635.14088994412,3,1,4,4,1653,0
v3_primary_challenge,C4,1030,66646.73180047178,2,1,4,4,1653,0
v3_primary_challenge,C4,1030,66779.38445547623,4,1,4,4,1656,0
v3_primary_challenge,C4,1030,66832.34659080241,3,1,4,4,1656,0
v3_primary_challenge,C4,1030,66842.34659080241,2,1,4,4,1656,0
v3_primary_challenge,C4,1030,66908.16164244343,2,1,4,4,1657,0
v3_primary_challenge,C4,1030,66978.16164244343,3,1,4,3,1656,1
v3_primary_challenge,C4,1030,66998.845896252,3,1,4,4,1657,0
v3_primary_challenge,C4,1030,67008.845896252,2,1,4,4,1659,0
v3_primary_challenge,C4,1030,67811.40733717094,2,1,1,3,1683,1
v3_primary_challenge,C4,1030,67827.54399286509,2,1,2,2,1683,0
v3_primary_challenge,C4,1030,67897.54399286509,3,1,4,3,1683,1
v3_primary_challenge,C4,1030,67907.54399286509,2,1,2,3,1685,1
v3_primary_challenge,C4,1030,69473.1201642524,3,1,4,4,1733,0
v3_primary_challenge,C4,1030,69490.0022257271,2,1,4,2,1734,1
v3_primary_challenge,C4,1030,69524.39155604903,3,1,2,1,1736,1
v3_primary_challenge,C4,1030,69592.7061052991,2,1,2,2,1736,0
v3_primary_challenge,C4,1030,69662.7061052991,3,1,5,2,1738,1
v3_primary_challenge,C4,1030,69686.34389302443,3,1,4,2,1739,1
v3_primary_challenge,C4,1030,69756.34389302443,4,1,4,4,1738,0
v3_primary_challenge,C4,1030,69766.34389302443,3,1,4,2,1739,1
v3_primary_challenge,C4,1030,69785.03644198537,2,1,4,4,1739,0
v3_primary_challenge,C4,1030,69884.49409903391,2,1,4,1,1740,1
v3_primary_challenge,C4,1030,69954.49409903391,4,1,4,4,1740,0
v3_primary_challenge,C4,1030,69972.90222442127,3,1,4,4,1743,0
v3_primary_challenge,C4,1030,69982.90222442127,2,1,4,4,1743,0
v3_primary_challenge,C4,1030,70052.90222442127,3,1,4,4,1744,0
v3_primary_challenge,C4,1030,70072.67966766858,2,1,4,4,1744,0
v3_primary_challenge,C4,1030,70279.58189586332,2,1,3,3,1748,0
v3_primary_challenge,C4,1030,70359.58189586332,3,1,4,3,1751,1
v3_primary_challenge,C4,1030,70391.37082019728,2,1,4,4,1750,0
v3_primary_challenge,C4,1030,72080.77858318205,3,1,4,4,1802,0
v3_primary_challenge,C4,1030,72127.12438554782,3,1,4,4,1805,0
v3_primary_challenge,C4,1030,72154.78332111258,2,1,4,4,1805,0
v3_primary_challenge,C4,1030,72224.78332111258,3,1,4,5,1805,1
v3_primary_challenge,C4,1030,72251.22039661718,2,1,4,4,1805,0
v3_primary_challenge,C4,1030,72312.58574017858,2,1,4,1,1807,1
v3_primary_challenge,C4,1030,72382.58574017858,3,1,4,4,1807,0
v3_primary_challenge,C4,1030,72392.87574266842,2,1,4,4,1809,0
v3_primary_challenge,C4,1030,72420.92224287234,2,1,5,4,1810,1
v3_primary_challenge,C4,1030,72460.63761148223,2,1,4,4,1811,0
v3_primary_challenge,C4,1030,72563.75506117327,2,1,2,4,1813,1
v3_primary_challenge,C4,1030,72633.75506117327,3,1,5,5,1813,0
v3_primary_challenge,C4,1030,72667.92476209757,3,1,5,4,1813,1
v3_primary_challenge,C4,1030,72691.32443826146,2,1,5,4,1815,1
v3_primary_challenge,C4,1030,72843.14457654796,2,1,5,5,1817,0
v3_primary_challenge,C4,1030,72854.61521066571,2,1,5,3,1818,1
v3_primary_challenge,C4,1030,72891.77636082495,2,1,3,3,1820,0
v3_primary_challenge,C4,1030,73055.67784658981,3,1,5,3,1824,1
v3_primary_challenge,C4,1030,73068.59454704389,2,1,5,3,1824,1
v3_primary_challenge,C4,1030,73376.6942375732,3,1,4,3,1832,1
v3_primary_challenge,C4,1030,73386.6942375732,2,1,3,3,1832,0
v3_primary_challenge,C4,1030,73456.6942375732,4,1,5,3,1834,1
v3_primary_challenge,C4,1030,73499.27058476939,3,1,5,3,1834,1
v3_primary_challenge,C4,1030,73569.27058476939,4,1,5,4,1834,1
v3_primary_challenge,C4,1030,73604.46633030995,3,1,2,4,1835,1
v3_primary_challenge,C4,1030,73619.7174754754,2,1,4,4,1835,0
v3_primary_challenge,C4,1030,73798.77448332058,2,1,4,4,1839,0
v3_primary_challenge,C4,1030,73971.22430291848,2,1,2,2,1842,0
v3_primary_challenge,C4,1030,74238.3529591241,2,1,2,2,1851,0
v3_primary_challenge,C4,1030,75438.3529591241,2,1,1,1,1888,0
v3_primary_challenge,C4,1030,75485.9568741705,3,1,5,1,1891,1
v3_primary_challenge,C4,1030,75503.04768566383,2,1,5,1,1891,1
v3_primary_challenge,C4,1030,75569.54931697417,2,1,2,2,1891,0
v3_primary_challenge,C4,1030,75688.62439310405,3,1,2,4,1892,1
v3_primary_challenge,C4,1030,75758.62439310405,4,1,5,3,1892,1
v3_primary_challenge,C4,1030,75768.62439310405,3,1,5,5,1893,0
v3_primary_challenge,C4,1030,75824.67531673177,3,1,5,5,1896,0
v3_primary_challenge,C4,1030,76044.67531673177,3,1,5,3,1899,1
v3_primary_challenge,C4,1030,76085.0636058516,2,1,4,3,1901,1
v3_primary_challenge,C4,1030,76112.17013022192,3,1,2,2,1901,0
v3_primary_challenge,C4,1030,76124.58119529122,2,1,2,2,1903,0
v3_primary_challenge,C4,1030,77792.17013022192,4,1,5,1,1955,1
v3_primary_challenge,C4,1030,77812.46800121608,3,1,2,2,1955,0
v3_primary_challenge,C4,1030,77822.46800121608,2,1,2,1,1956,1
v3_primary_challenge,C4,1030,77892.46800121608,3,1,2,2,1956,0
v3_primary_challenge,C4,1030,77902.46800121608,2,1,2,1,1957,1
v3_primary_challenge,C4,1030,78058.27386900962,3,1,2,3,1961,1
v3_primary_challenge,C4,1030,78068.27386900962,2,1,3,4,1961,1
v3_primary_challenge,C4,1030,78138.27386900962,4,1,5,3,1961,1
v3_primary_challenge,C4,1030,78153.51354463883,3,1,5,3,1964,1
v3_primary_challenge,C4,1030,78175.12082188317,2,1,3,3,1964,0
v3_primary_challenge,C4,1030,78539.27728487468,4,1,5,3,1973,1
v3_primary_challenge,C4,1030,78567.68419464289,3,1,5,3,1973,1
v3_primary_challenge,C4,1030,78578.60369208678,2,1,3,3,1973,0
v3_primary_challenge,C4,1030,79117.74256960339,3,1,5,5,1986,0
v3_primary_challenge,C4,1030,79160.13711733499,3,1,5,3,1987,1
v3_primary_challenge,C4,1030,79170.13711733499,2,1,5,5,1988,0
v3_primary_challenge,C4,1030,79180.13711733499,2,1,5,5,1990,0
v3_primary_challenge,C4,1030,79353.03897918058,2,1,1,3,1994,1
v3_primary_challenge,C4,1030,79433.03897918058,2,1,5,5,1994,0
v3_primary_challenge,C4,1030,79503.03897918058,3,1,5,3,1994,1
v3_primary_challenge,C4,1030,79542.72344728756,4,1,2,5,1995,1
v3_primary_challenge,C4,1030,79552.72344728756,3,1,5,5,1998,0
v3_primary_challenge,C4,1030,79583.31250077911,2,1,5,5,1998,0
v3_primary_challenge,C4,1030,80574.96358404921,4,1,2,3,2024,1
v3_primary_challenge,C4,1030,80617.96712211202,4,1,5,4,2027,1
v3_primary_challenge,C4,1030,80627.96712211202,3,1,1,3,2027,1
v3_primary_challenge,C4,1030,80647.87925920272,2,1,4,4,2027,0
v3_primary_challenge,C4,1030,80986.25054194998,4,1,2,3,2036,1
v3_primary_challenge,C4,1030,80996.25054194998,3,1,5,5,2036,0
v3_primary_challenge,C4,1030,81050.77628241135,3,1,5,3,2036,1
v3_primary_challenge,C4,1030,81060.77628241135,2,1,5,3,2038,1
v3_primary_challenge,C4,1030,81379.20186437771,2,1,1,4,2046,1
v3_primary_challenge,C4,1030,81389.29633245061,2,1,4,4,2048,0
v3_primary_challenge,C4,1030,81532.24923362395,2,1,2,2,2050,0
v3_primary_challenge,C4,1030,81580.54912527949,2,1,2,3,2051,1
v3_primary_challenge,C4,1030,81650.54912527949,3,1,2,2,2051,0
v3_primary_challenge,C4,1030,81679.97408666728,2,1,2,2,2053,0
v3_primary_challenge,C4,1030,81715.25134926157,2,1,2,2,2054,0
v3_primary_challenge,C4,1030,81771.76118355546,2,1,2,2,2055,0
v3_primary_challenge,C4,1030,83035.74469960554,2,1,2,2,2094,0
v3_primary_challenge,C4,1030,83104.79903620748,3,1,2,2,2097,0
v3_primary_challenge,C4,1030,83174.79903620748,3,1,2,2,2097,0
v3_primary_challenge,C4,1030,83184.79903620748,2,1,2,2,2097,0
v3_primary_challenge,C4,1030,83252.90384471563,3,1,5,3,2098,1
v3_primary_challenge,C4,1030,83262.90384471563,2,1,2,2,2098,0
v3_primary_challenge,C4,1030,83471.08537858137,2,1,2,2,2105,0
v3_primary_challenge,C4,1030,83746.8003850073,2,1,1,1,2111,0
v3_primary_challenge,C4,1030,84156.22834519086,2,1,2,4,2124,1
v3_primary_challenge,C4,1030,84975.34785008381,2,1,2,1,2148,1
v3_primary_challenge,C4,1030,85937.88335004772,3,1,2,4,2177,1
v3_primary_challenge,C4,1030,85954.72016489856,2,1,2,2,2177,0
v3_primary_challenge,C4,1030,85980.46189955511,3,1,5,5,2179,0
v3_primary_challenge,C4,1030,85996.3166010364,2,1,5,2,2179,1
v3_primary_challenge,C4,1030,86244.65477513394,2,1,5,5,2185,0
v3_primary_challenge,C4,1030,86294.36416951129,4,1,5,5,2186,0
v3_primary_challenge,C4,1030,86328.91123125581,3,1,5,5,2186,0
v3_primary_challenge,C5,1030,0.0,5,1,2,2,2,0
v3_primary_challenge,C5,1030,70.0,5,1,2,4,3,1
v3_primary_challenge,C5,1030,84.01991397375782,4,1,1,1,4,0
v3_primary_challenge,C5,1030,106.50392495674078,3,1,1,4,3,1
v3_primary_challenge,C5,1030,116.50392495674078,2,1,1,1,4,0
v3_primary_challenge,C5,1030,186.50392495674078,2,1,1,5,4,1
v3_primary_challenge,C5,1030,326.5039249567408,2,1,4,4,7,0
v3_primary_challenge,C5,1030,370.8950513369807,3,1,1,5,8,1
v3_primary_challenge,C5,1030,388.054369024304,2,1,4,4,9,0
v3_primary_challenge,C5,1030,470.15573896869205,2,1,2,2,10,0
v3_primary_challenge,C5,1030,676.5972508358819,2,1,4,3,16,1
v3_primary_challenge,C5,1030,753.9662331619278,2,1,1,3,19,1
v3_primary_challenge,C5,1030,863.3067120387285,2,1,4,4,20,0
v3_primary_challenge,C5,1030,1326.6340958264395,4,1,2,4,35,1
v3_primary_challenge,C5,1030,1337.897741176077,4,1,2,2,33,0
v3_primary_challenge,C5,1030,1407.897741176077,4,1,2,2,33,0
v3_primary_challenge,C5,1030,1460.2668388841726,3,1,1,1,36,0
v3_primary_challenge,C5,1030,1470.2668388841726,2,1,1,1,35,0
v3_primary_challenge,C5,1030,1524.2613599250271,2,1,1,1,37,0
v3_primary_challenge,C5,1030,1608.5819281498407,2,1,4,4,37,0
v3_primary_challenge,C5,1030,1624.0771365080948,2,1,2,4,39,1
v3_primary_challenge,C5,1030,1882.4215435971025,2,1,2,2,46,0
v3_primary_challenge,C5,1030,2111.4295734378225,5,1,2,1,52,1
v3_primary_challenge,C5,1030,2136.758585237757,4,1,1,1,51,0
v3_primary_challenge,C5,1030,2146.758585237757,3,1,1,5,51,1
v3_primary_challenge,C5,1030,2156.758585237757,2,1,1,1,52,0
v3_primary_challenge,C5,1030,2656.758585237757,4,1,2,2,68,0
v3_primary_challenge,C5,1030,2726.758585237757,5,1,2,4,69,1
v3_primary_challenge,C5,1030,2749.1951166663207,4,1,2,2,66,0
v3_primary_challenge,C5,1030,2819.1951166663207,4,1,2,2,69,0
v3_primary_challenge,C5,1030,2830.0835533248282,3,1,2,2,68,0
v3_primary_challenge,C5,1030,2850.3781498959434,2,1,3,5,69,1
v3_primary_challenge,C5,1030,2912.11005428608,2,1,1,1,69,0
v3_primary_challenge,C5,1030,3263.636924538466,3,1,4,5,77,1
v3_primary_challenge,C5,1030,3333.636924538466,5,1,2,2,80,0
v3_primary_challenge,C5,1030,3343.636924538466,4,1,2,3,80,1
v3_primary_challenge,C5,1030,3353.636924538466,3,1,1,4,80,1
v3_primary_challenge,C5,1030,3363.636924538466,2,1,1,1,80,0
v3_primary_challenge,C5,1030,3634.7082679560845,4,1,2,2,86,0
v3_primary_challenge,C5,1030,3644.7082679560845,3,1,1,4,88,1
v3_primary_challenge,C5,1030,3701.204993531851,3,1,4,5,88,1
v3_primary_challenge,C5,1030,3711.204993531851,2,1,3,5,88,1
v3_primary_challenge,C5,1030,3781.204993531851,2,1,3,5,88,1
v3_primary_challenge,C5,1030,3892.9107463396545,2,1,1,3,92,1
v3_primary_challenge,C5,1030,4449.8259508026495,4,1,2,2,108,0
v3_primary_challenge,C5,1030,4519.8259508026495,5,1,2,2,107,0
v3_primary_challenge,C5,1030,4537.17497064929,4,1,1,1,107,0
v3_primary_challenge,C5,1030,4565.574797943555,3,1,1,3,108,1
v3_primary_challenge,C5,1030,4602.366742093474,2,1,1,1,109,0
v3_primary_challenge,C5,1030,4672.366742093474,2,1,1,3,109,1
v3_primary_challenge,C5,1030,4695.325575578065,2,1,2,2,110,0
v3_primary_challenge,C5,1030,4908.965291005399,3,1,1,1,115,0
v3_primary_challenge,C5,1030,4922.953389180298,2,1,4,4,116,0
v3_primary_challenge,C5,1030,4989.460021972047,2,1,5,5,117,0
v3_primary_challenge,C5,1030,5053.984957708681,2,1,2,2,118,0
v3_primary_challenge,C5,1030,5086.149648965611,2,1,2,2,120,0
v3_primary_challenge,C5,1030,5616.149648965611,3,1,2,2,134,0
v3_primary_challenge,C5,1030,5686.149648965611,5,1,2,1,137,1
v3_primary_challenge,C5,1030,5696.149648965611,4,1,2,2,137,0
v3_primary_challenge,C5,1030,5736.223957348031,3,1,2,4,137,1
v3_primary_challenge,C5,1030,5749.642538936319,2,1,4,3,137,1
v3_primary_challenge,C5,1030,6955.76391592385,4,1,2,4,174,1
v3_primary_challenge,C5,1030,6986.155677238682,3,1,4,4,175,0
v3_primary_challenge,C5,1030,7020.276906576446,3,1,1,1,175,0
v3_primary_challenge,C5,1030,7038.6006180198765,2,1,4,5,175,1
v3_primary_challenge,C5,1030,7168.061923074082,2,1,2,2,176,0
v3_primary_challenge,C5,1030,7189.680853315923,2,1,2,2,178,0
v3_primary_challenge,C5,1030,7257.296391069125,2,1,2,1,178,1
v3_primary_challenge,C5,1030,7306.763201135068,2,1,1,4,179,1
v3_primary_challenge,C5,1030,7336.17574160807,2,1,4,5,180,1
v3_primary_challenge,C5,1030,7511.791505297382,3,1,1,4,183,1
v3_primary_challenge,C5,1030,7581.791505297382,4,1,1,1,183,0
v3_primary_challenge,C5,1030,7591.791505297382,3,1,1,1,186,0
v3_primary_challenge,C5,1030,7661.791505297382,4,1,2,2,186,0
v3_primary_challenge,C5,1030,7708.523996023551,3,1,2,2,186,0
v3_primary_challenge,C5,1030,7731.4096661920685,2,1,2,2,186,0
v3_primary_challenge,C5,1030,7811.4096661920685,2,1,5,5,187,0
v3_primary_challenge,C5,1030,7881.4096661920685,5,1,2,5,191,1
v3_primary_challenge,C5,1030,7891.4096661920685,4,1,2,3,191,1
v3_primary_challenge,C5,1030,7947.63255426294,3,1,2,3,191,1
v3_primary_challenge,C5,1030,7957.63255426294,2,1,5,3,191,1
v3_primary_challenge,C5,1030,10087.932884466562,2,1,5,3,260,1
v3_primary_challenge,C5,1030,10106.052799832445,2,1,2,3,262,1
v3_primary_challenge,C5,1030,10327.932884466562,4,1,1,1,267,0
v3_primary_challenge,C5,1030,10338.467344935805,3,1,1,1,267,0
v3_primary_challenge,C5,1030,10348.467344935805,2,1,1,1,267,0
v3_primary_challenge,C5,1030,10479.361455335546,2,1,4,5,269,1
v3_primary_challenge,C5,1030,10494.593796988285,2,1,5,5,271,0
v3_primary_challenge,C5,1030,10536.142161699789,2,1,1,1,271,0
v3_primary_challenge,C5,1030,10548.052961776575,2,1,2,5,273,1
v3_primary_challenge,C5,1030,10714.593796988285,4,1,1,1,276,0
v3_primary_challenge,C5,1030,10733.661182963508,3,1,1,4,276,1
v3_primary_challenge,C5,1030,10743.661182963508,2,1,4,5,276,1
v3_primary_challenge,C5,1030,10795.874039819953,2,1,2,2,277,0
v3_primary_challenge,C5,1030,10943.661182963508,2,1,1,3,280,1
v3_primary_challenge,C5,1030,11021.51498154462,3,1,2,2,281,0
v3_primary_challenge,C5,1030,11031.51498154462,2,1,2,2,283,0
v3_primary_challenge,C5,1030,11101.51498154462,3,1,2,1,283,1
v3_primary_challenge,C5,1030,11127.30544469052,2,1,2,2,284,0
v3_primary_challenge,C5,1030,11197.30544469052,4,1,2,4,285,1
v3_primary_challenge,C5,1030,11267.30544469052,5,1,2,4,285,1
v3_primary_challenge,C5,1030,11319.749382023641,4,1,2,4,285,1
v3_primary_challenge,C5,1030,11341.093005131566,3,1,2,4,285,1
v3_primary_challenge,C5,1030,11384.030810234626,2,1,2,2,286,0
v3_primary_challenge,C5,1030,11539.749382023641,4,1,2,1,289,1
v3_primary_challenge,C5,1030,11576.360646624204,4,1,2,1,289,1
v3_primary_challenge,C5,1030,11606.818283628389,3,1,2,2,291,0
v3_primary_challenge,C5,1030,11616.818283628389,2,1,4,3,291,1
v3_primary_challenge,C5,1030,11776.360646624204,2,1,2,2,293,0
v3_primary_challenge,C5,1030,11845.118858267939,3,1,1,1,294,0
v3_primary_challenge,C5,1030,11855.118858267939,2,1,1,1,297,0
v3_primary_challenge,C5,1030,12006.675196689535,2,1,2,4,299,1
v3_primary_challenge,C5,1030,12386.675196689535,3,1,4,4,309,0
v3_primary_challenge,C5,1030,12405.91644495717,2,1,4,4,311,0
v3_primary_challenge,C5,1030,12635.91644495717,3,1,2,2,315,0
v3_primary_challenge,C5,1030,12679.617959405918,2,1,2,2,317,0
v3_primary_challenge,C5,1030,12744.293858470744,3,1,2,2,319,0
v3_primary_challenge,C5,1030,12755.770656800112,2,1,2,2,319,0
v3_primary_challenge,C5,1030,13008.313892079874,2,1,2,2,323,0
v3_primary_challenge,C5,1030,13481.898691190792,3,1,2,2,337,0
v3_primary_challenge,C5,1030,13509.4514702061,3,1,2,2,340,0
v3_primary_challenge,C5,1030,13522.685837881212,2,1,2,1,340,1
v3_primary_challenge,C5,1030,13592.685837881212,3,1,2,4,340,1
v3_primary_challenge,C5,1030,13636.725006175398,2,1,1,1,340,0
v3_primary_challenge,C5,1030,13697.390592347381,3,1,1,1,343,0
v3_primary_challenge,C5,1030,13730.808977172344,2,1,1,5,343,1
v3_primary_challenge,C5,1030,13787.78581077891,2,1,2,2,343,0
v3_primary_challenge,C5,1030,14278.163031227275,2,1,2,2,356,0
v3_primary_challenge,C5,1030,14288.163031227275,2,1,2,2,358,0
v3_primary_challenge,C5,1030,14358.163031227275,3,1,2,5,358,1
v3_primary_challenge,C5,1030,14428.163031227275,4,1,2,2,358,0
v3_primary_challenge,C5,1030,14454.820279965199,4,1,2,1,358,1
v3_primary_challenge,C5,1030,14513.285569949352,3,1,2,1,361,1
v3_primary_challenge,C5,1030,15032.559889011269,3,1,2,2,376,0
v3_primary_challenge,C5,1030,15062.853837941879,2,1,2,2,375,0
v3_primary_challenge,C5,1030,15144.306075065662,3,1,2,2,378,0
v3_primary_challenge,C5,1030,15180.109901077896,2,1,2,4,378,1
v3_primary_challenge,C5,1030,15234.017709330205,3,1,1,1,378,0
v3_primary_challenge,C5,1030,15255.787745632431,2,1,4,5,379,1
v3_primary_challenge,C5,1030,15917.165521452485,2,1,4,4,398,0
v3_primary_challenge,C5,1030,15987.165521452485,3,1,4,4,400,0
v3_primary_challenge,C5,1030,16021.36190145044,3,1,2,2,400,0
v3_primary_challenge,C5,1030,16031.416398607978,2,1,4,4,401,0
v3_primary_challenge,C5,1030,16101.416398607978,3,1,1,1,401,0
v3_primary_challenge,C5,1030,16117.92967103247,2,1,4,4,402,0
v3_primary_challenge,C5,1030,16187.92967103247,4,1,2,2,402,0
v3_primary_challenge,C5,1030,16207.543056513534,3,1,4,3,402,1
v3_primary_challenge,C5,1030,16219.145801983936,2,1,4,4,403,0
v3_primary_challenge,C5,1030,16371.931389133018,2,1,2,4,407,1
v3_primary_challenge,C5,1030,16404.359161595818,2,1,4,5,407,1
v3_primary_challenge,C5,1030,16474.359161595818,3,1,1,5,407,1
v3_primary_challenge,C5,1030,16509.63218595675,2,1,1,1,409,0
v3_primary_challenge,C5,1030,16579.63218595675,4,1,2,2,410,0
v3_primary_challenge,C5,1030,16599.495514046826,3,1,2,1,411,1
v3_primary_challenge,C5,1030,16631.102618217396,2,1,1,1,410,0
v3_primary_challenge,C5,1030,16701.102618217396,3,1,1,4,410,1
v3_primary_challenge,C5,1030,16711.102618217396,2,1,1,1,411,0
v3_primary_challenge,C5,1030,16930.94720857241,3,1,1,1,417,0
v3_primary_challenge,C5,1030,17000.94720857241,4,1,2,2,418,0
v3_primary_challenge,C5,1030,17010.94720857241,3,1,2,2,418,0
v3_primary_challenge,C5,1030,17080.94720857241,4,1,2,4,420,1
v3_primary_challenge,C5,1030,17150.94720857241,5,1,2,1,420,1
v3_primary_challenge,C5,1030,17160.94720857241,4,1,2,2,418,0
v3_primary_challenge,C5,1030,17223.015700487675,3,1,1,4,420,1
v3_primary_challenge,C5,1030,17279.651393255346,2,1,1,1,420,0
v3_primary_challenge,C5,1030,17809.651393255346,3,1,4,5,434,1
v3_primary_challenge,C5,1030,17835.101386542017,2,1,4,4,435,0
v3_primary_challenge,C5,1030,17872.16421395216,3,1,2,1,437,1
v3_primary_challenge,C5,1030,17893.425664706407,2,1,1,4,437,1
v3_primary_challenge,C5,1030,18162.61943899334,2,1,1,1,443,0
v3_primary_challenge,C5,1030,19287.73560025004,2,1,1,1,478,0
v3_primary_challenge,C5,1030,19357.73560025004,5,1,2,1,477,1
v3_primary_challenge,C5,1030,19427.73560025004,5,1,2,2,477,0
v3_primary_challenge,C5,1030,19494.572637530975,4,1,2,2,481,0
v3_primary_challenge,C5,1030,19539.06369248264,3,1,2,1,479,1
v3_primary_challenge,C5,1030,19577.91467892429,2,1,1,1,481,0
v3_primary_challenge,C5,1030,19647.91467892429,2,1,1,1,480,0
v3_primary_challenge,C5,1030,19769.06369248264,2,1,2,4,484,1
v3_primary_challenge,C5,1030,20024.98003898405,3,1,2,2,491,0
v3_primary_challenge,C5,1030,20094.98003898405,4,1,2,1,491,1
v3_primary_challenge,C5,1030,20124.40356411753,4,1,2,2,491,0
v3_primary_challenge,C5,1030,20194.40356411753,4,1,2,2,493,0
v3_primary_challenge,C5,1030,20230.39586316068,3,1,2,2,492,0
v3_primary_challenge,C5,1030,20300.39586316068,4,1,2,2,491,0
v3_primary_challenge,C5,1030,20310.39586316068,3,1,2,2,494,0
v3_primary_challenge,C5,1030,20320.39586316068,2,1,2,2,494,0
v3_primary_challenge,C5,1030,20390.39586316068,3,1,2,2,495,0
v3_primary_challenge,C5,1030,20420.339608682913,2,1,2,2,494,0
v3_primary_challenge,C5,1030,21692.936147635177,3,1,1,5,536,1
v3_primary_challenge,C5,1030,21703.63539160773,3,1,2,2,536,0
v3_primary_challenge,C5,1030,21713.63539160773,2,1,2,2,537,0
v3_primary_challenge,C5,1030,23621.38783482556,2,1,2,2,597,0
v3_primary_challenge,C5,1030,23691.38783482556,3,1,2,2,599,0
v3_primary_challenge,C5,1030,23703.187309744873,2,1,2,1,599,1
v3_primary_challenge,C5,1030,23751.001358957405,2,1,1,1,600,0
v3_primary_challenge,C5,1030,23797.72115849024,2,1,3,5,600,1
v3_primary_challenge,C5,1030,23867.72115849024,3,1,4,5,602,1
v3_primary_challenge,C5,1030,23937.72115849024,4,1,2,2,602,0
v3_primary_challenge,C5,1030,23947.72115849024,2,1,2,2,603,0
v3_primary_challenge,C5,1030,23957.72115849024,2,1,1,5,604,1
v3_primary_challenge,C5,1030,24449.593888419226,2,1,3,3,618,0
v3_primary_challenge,C5,1030,24481.955068770654,2,1,2,2,618,0
v3_primary_challenge,C5,1030,24665.345082676416,3,1,2,2,623,0
v3_primary_challenge,C5,1030,24735.345082676416,3,1,2,1,623,1
v3_primary_challenge,C5,1030,24763.254894733986,2,1,2,2,623,0
v3_primary_challenge,C5,1030,24789.903801188786,2,1,2,2,625,0
v3_primary_challenge,C5,1030,24859.903801188786,3,1,2,2,626,0
v3_primary_challenge,C5,1030,24869.903801188786,2,1,2,2,625,0
v3_primary_challenge,C5,1030,25274.59612529968,2,1,1,1,635,0
v3_primary_challenge,C5,1030,26422.53378424013,4,1,2,2,670,0
v3_primary_challenge,C5,1030,26492.53378424013,4,1,2,2,672,0
v3_primary_challenge,C5,1030,26509.847239336617,4,1,2,4,670,1
v3_primary_challenge,C5,1030,26579.847239336617,4,1,2,2,670,0
v3_primary_challenge,C5,1030,26649.847239336617,5,1,2,2,674,0
v3_primary_challenge,C5,1030,26698.233837573323,4,1,2,1,672,1
v3_primary_challenge,C5,1030,26760.64564656849,3,1,2,1,672,1
v3_primary_challenge,C5,1030,26804.671650351735,2,1,2,2,673,0
v3_primary_challenge,C5,1030,27036.745309903352,2,1,4,4,680,0
v3_primary_challenge,C5,1030,27209.307115591888,3,1,2,2,682,0
v3_primary_challenge,C5,1030,27239.5225862462,2,1,2,2,684,0
v3_primary_challenge,C5,1030,27279.41314688762,3,1,1,1,685,0
v3_primary_challenge,C5,1030,27315.730102672558,2,1,4,4,685,0
